"Inicio del informe","Fin del informe","Nombre del anuncio","Nombre del conjunto de anuncios","CPM (costo por mil impresiones) (COP)","CTR único (porcentaje de clics en el enlace)","Clics únicos en el enlace","CPC (costo por clic en el enlace) (COP)","Visitas a la página de destino","Costo por visita a la página de destino (COP)","Ratio Visitas/Clicks","Pagos iniciados","Costo por pago iniciado (COP)","Costo por pago único iniciado (COP)","Ratio pagos i / Visitas","Pagos únicos iniciados","Valor de conversión de pagos iniciados",Compras,"Compras únicas","Valor de conversión de compras","Costo por compra (COP)","Costo por compra única (COP)",Resultados,"Indicador de resultado","Tasa de resultados","Costo por resultados","ROAS (retorno de la inversión en publicidad) de compras",Alcance,Frecuencia,Impresiones,"Fecha de creación","Costo por mil personas alcanzadas (COP)","Compras en el sitio web","Costo por artículo agregado al carrito (COP)","Entrega del anuncio","Entrega del conjunto de anuncios","Configuración de atribución","Presupuesto del conjunto de anuncios","Tipo de presupuesto del conjunto de anuncios","Clasificación de calidad","Clasificación del porcentaje de interacción","Clasificación del porcentaje de conversiones",Puja,"Tipo de puja","Importe gastado (COP)"
2022-01-30,2022-01-30,"u1 Ad img 09 copy 01","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-30,2022-01-30,"Ad img 19 copy 1","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-30,2022-01-30,"Ad img 02 copy 01","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",4742.857143,2.985075,6,166,4,249,0.66666667,,,,0,,,,,,,,,,,,,201,1.044776,210,2022-01-29,4955.223881,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,996
2022-01-30,2022-01-30,"Ad img 20 copy 1","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-30,2022-01-30,"Ad img 16 copy 1","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-30,2022-01-30,"u1 Ad img 18 copy 1","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-30,2022-01-30,"x1 Ad img 01 copy 01","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",6916.34981,0,,,,,,,,,,,,,,,,,,,,,,251,1.047809,263,2022-01-29,7247.011952,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,1819
2022-01-30,2022-01-30,"Ad img 10 copy 1","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-30,2022-01-30,"Ad img 15 copy 1","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-30,2022-01-30,"x1 Ad img 07 copy 01","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",5870.503597,0.746269,1,816,1,816,1,,,,0,,,,,,,,,,,,,134,1.037313,139,2022-01-29,6089.552239,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,816
2022-01-30,2022-01-30,"Ad img 12 copy 1","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-30,2022-01-30,"u1 Ad img 17 copy 1","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-30,2022-01-30,"x0 Ad img 03 copy 01","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",10129.032258,0,,,,,,,,,,,,,,,,,,,,,,31,1,31,2022-01-29,10129.032258,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,314
2022-01-30,2022-01-30,"Ad img 05 copy 01","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",621.052632,1.111111,1,59,1,59,1,,,,0,,,,,,,,,,,,,90,1.055556,95,2022-01-29,655.555556,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,59
2022-01-30,2022-01-30,"x1 u0 Ad img 08 copy 01","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",7085.714286,0.588235,1,1240,1,1240,1,,,,0,,,,,,,,,,,,,170,1.029412,175,2022-01-29,7294.117647,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,1240
2022-01-30,2022-01-30,"Ad img 13 copy 1","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-30,2022-01-30,"Ad img 14 copy 1","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-30,2022-01-30,"x0 Ad img 06 copy 01","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",9942.857143,0,,,,,,,,,,,,,,,,,,,,,,35,1,35,2022-01-29,9942.857143,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,348
2022-01-30,2022-01-30,"Ad img 04 copy 01","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",3310.344828,2.030457,4,168,4,168,1,,,,0,,,,,,,,,,,,,197,1.030457,203,2022-01-29,3411.167513,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,672
2022-01-30,2022-01-30,"x1 Ad img 01 copy 01","PG -  Comida > Cocina japonesa > Sushi",3371.257485,0,,,,,,,,,,,,,,,,,,,,,,166,1.006024,167,2022-01-28,3391.566265,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,563
2022-01-30,2022-01-30,"Ad img 02 copy 01","PG -  Comida > Cocina japonesa > Sushi",2717.5,1.023018,4,271.75,4,271.75,1,,,,0,,,,,,,,,,,,,391,1.023018,400,2022-01-28,2780.051151,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,1087
