"Inicio del informe","Fin del informe","Nombre del anuncio","Nombre del conjunto de anuncios","CPM (costo por mil impresiones) (COP)","CTR único (porcentaje de clics en el enlace)","Clics únicos en el enlace","CPC (costo por clic en el enlace) (COP)","Visitas a la página de destino","Costo por visita a la página de destino (COP)","Ratio Visitas/Clicks","Pagos iniciados","Costo por pago iniciado (COP)","Costo por pago único iniciado (COP)","Ratio pagos i / Visitas","Pagos únicos iniciados","Valor de conversión de pagos iniciados",Compras,"Compras únicas","Valor de conversión de compras","Costo por compra (COP)","Costo por compra única (COP)",Resultados,"Indicador de resultado","Tasa de resultados","Costo por resultados","ROAS (retorno de la inversión en publicidad) de compras",Alcance,Frecuencia,Impresiones,"Fecha de creación","Costo por mil personas alcanzadas (COP)","Compras en el sitio web","Costo por artículo agregado al carrito (COP)","Entrega del anuncio","Entrega del conjunto de anuncios","Configuración de atribución","Presupuesto del conjunto de anuncios","Tipo de presupuesto del conjunto de anuncios","Clasificación de calidad","Clasificación del porcentaje de interacción","Clasificación del porcentaje de conversiones",Puja,"Tipo de puja","Importe gastado (COP)"
2022-01-31,2022-01-31,"Ad img 12 copy 1","PG -  Comida > Cocina japonesa > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-28,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"Ad img 13 copy 1","PG -  Comida > Cocina japonesa > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-28,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"Ad img 13 copy 1","PG -  Comida > Cocina japonesa > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-28,0,,,archived,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"Ad img 14 copy 1","PG -  Comida > Cocina japonesa > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-28,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"Ad img 15 copy 1","PG -  Comida > Cocina japonesa > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-28,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"u1 Ad img 16 copy 1","PG -  Comida > Cocina japonesa > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-28,0,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"Ad img 17 copy 1","PG -  Comida > Cocina japonesa > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-28,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"Ad img 18 copy 1","PG -  Comida > Cocina japonesa > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-28,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"Ad img 19 copy 1","PG -  Comida > Cocina japonesa > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-28,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"Ad img 20 copy 1","PG -  Comida > Cocina japonesa > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-28,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"Ad img 02 copy 01","PG -  Recetas > Aprendizaje, +2 > Compras, +2 > Sushi",6211.604096,1.398601,4,455,3,606.666667,0.75,2,910,,0.66666667,,,,,,,,,,,,,286,1.024476,293,2022-01-29,6363.636364,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,1820
2022-01-31,2022-01-31,"Ad img 19 copy 1","PG -  Recetas > Aprendizaje, +2 > Compras, +2 > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"Ad img 18 copy 1","PG -  Recetas > Aprendizaje, +2 > Compras, +2 > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"Ad img 20 copy 1","PG -  Recetas > Aprendizaje, +2 > Compras, +2 > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"Ad img 16 copy 1","PG -  Recetas > Aprendizaje, +2 > Compras, +2 > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"Ad img 17 copy 1","PG -  Recetas > Aprendizaje, +2 > Compras, +2 > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"Ad img 15 copy 1","PG -  Recetas > Aprendizaje, +2 > Compras, +2 > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"Ad img 13 copy 1","PG -  Recetas > Aprendizaje, +2 > Compras, +2 > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"Ad img 10 copy 1","PG -  Recetas > Aprendizaje, +2 > Compras, +2 > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"Ad img 12 copy 1","PG -  Recetas > Aprendizaje, +2 > Compras, +2 > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"Ad img 06 copy 01","PG -  Recetas > Aprendizaje, +2 > Compras, +2 > Sushi",5491.935484,0,,,,,,,,,,,,,,,,,,,,,,124,1,124,2022-01-29,5491.935484,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,681
2022-01-31,2022-01-31,"Ad img 14 copy 1","PG -  Recetas > Aprendizaje, +2 > Compras, +2 > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"u1 Ad img 09 copy 01","PG -  Recetas > Aprendizaje, +2 > Compras, +2 > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"Ad img 04 copy 01","PG -  Recetas > Aprendizaje, +2 > Compras, +2 > Sushi",15910.714286,1.818182,3,891,3,891,1,,,,0,,,,,,,,,,,,,165,1.018182,168,2022-01-29,16200,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,2673
2022-01-31,2022-01-31,"u1 Ad img 08 copy 01","PG -  Recetas > Aprendizaje, +2 > Compras, +2 > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"x1 Ad img 01 copy 01","PG -  Recetas > Aprendizaje, +2 > Compras, +2 > Sushi",4232.55814,2.325581,1,182,,,0,,,,,,,,,,,,,,,,,43,1,43,2022-01-29,4232.55814,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,182
2022-01-31,2022-01-31,"Ad img 03 copy 01","PG -  Recetas > Aprendizaje, +2 > Compras, +2 > Sushi",3604.651163,2.380952,1,155,,,0,,,,,,,,,,,,,,,,,42,1.02381,43,2022-01-29,3690.47619,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,155
2022-01-31,2022-01-31,"x1 u0 Ad img 07 copy 01","PG -  Recetas > Aprendizaje, +2 > Compras, +2 > Sushi",4670.103093,0,,,,,,,,,,,,,,,,,,,,,,186,1.043011,194,2022-01-29,4870.967742,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,906
2022-01-31,2022-01-31,"x0 Ad img 05 copy 01","PG -  Recetas > Aprendizaje, +2 > Compras, +2 > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"Ad img 11 copy 1","PG -  Recetas > Aprendizaje, +2 > Compras, +2 > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"u2 Ad img 01 copy 01","fusion adsets",6783.783784,0,,,,,,,,,,,,,,,,,,,,,,35,1.057143,37,2022-01-29,7171.428571,,,active,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,251
2022-01-31,2022-01-31,"u2 Ad img 18 copy 1","fusion adsets",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,active,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"x2 Ad img 17 copy 01","fusion adsets",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"x2 Ad img 15 copy 01","fusion adsets",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"x2 Ad img 16 copy 01","fusion adsets",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"x2 Ad img 20 copy 01","fusion adsets",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"u2 Ad img 02 copy 01","fusion adsets",4210.9375,1.574803,2,269.5,2,269.5,1,,,,0,,,,,,,,,,,,,127,1.007874,128,2022-01-29,4244.094488,,,active,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,539
2022-01-31,2022-01-31,"x2 Ad img 19 copy 01","fusion adsets",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"x2 Ad img 12 copy 01","fusion adsets",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"x2 Ad img 13 copy 01","fusion adsets",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"x2 Ad img 14 copy 01","fusion adsets",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"u2 Ad img 06 copy 01","fusion adsets",3821.428571,0,,,,,,,,,,,,,,,,,,,,,,56,1,56,2022-01-29,3821.428571,,,active,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,214
2022-01-31,2022-01-31,"u2 Ad img 08 copy 01","fusion adsets",4869.565217,1.48368,10,347.2,6,578.666667,0.6,,,,0,,,,,,,,,,,,,674,1.057864,713,2022-01-29,5151.335312,,,active,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,Promedio,Promedio,Promedio,0,ABSOLUTE_OCPM,3472
2022-01-31,2022-01-31,"u2 Ad img 07 copy 01","fusion adsets",3500,2.941176,4,122.5,4,122.5,1,2,245,,0.5,,,,,,,,,,,,,136,1.029412,140,2022-01-29,3602.941176,,,active,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,490
2022-01-31,2022-01-31,"x2 Ad img 05 copy 01","fusion adsets",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"u2 Ad img 09 copy 01","fusion adsets",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,active,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"x2 Ad img 10 copy 01","fusion adsets",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"x2 Ad img 03 copy 01","fusion adsets",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"x2 Ad img 11 copy 01","fusion adsets",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"u2 Ad img 04 copy 01","fusion adsets",6432.20339,0.869565,1,759,,,0,,,,,,,,,,,,,,,,,115,1.026087,118,2022-01-29,6600,,,active,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,759
2022-01-31,2022-01-31,"x1 Ad img 01 copy 01","PG -  Gastronomia > Sushi",7661.016949,0,,,,,,,,,,,,,,,,,,,,,,56,1.053571,59,2022-01-29,8071.428571,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,452
2022-01-31,2022-01-31,"Ad img 19 copy 1","PG -  Gastronomia > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"Ad img 20 copy 1","PG -  Gastronomia > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"Ad img 11 copy 1","PG -  Gastronomia > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"u1 Ad img 18 copy 1","PG -  Gastronomia > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"Ad img 16 copy 1","PG -  Gastronomia > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"u1 Ad img 17 copy 1","PG -  Gastronomia > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"Ad img 02 copy 01","PG -  Gastronomia > Sushi",5963.099631,1.12782,3,538.666667,2,808,0.66666667,1,1616,,0.5,,,,,,,,,,,,,266,1.018797,271,2022-01-29,6075.18797,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,1616
2022-01-31,2022-01-31,"Ad img 14 copy 1","PG -  Gastronomia > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"Ad img 10 copy 1","PG -  Gastronomia > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"Ad img 12 copy 1","PG -  Gastronomia > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"u1 Ad img 08 copy 01","PG -  Gastronomia > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"x1 u0 Ad img 07 copy 01","PG -  Gastronomia > Sushi",4844.290657,1.476015,4,350,2,700,0.5,,,,0,,,,,,,,,,,,,271,1.066421,289,2022-01-29,5166.051661,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,1400
2022-01-31,2022-01-31,"Ad img 15 copy 1","PG -  Gastronomia > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"Ad img 09 copy 01","PG -  Gastronomia > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"Ad img 13 copy 1","PG -  Gastronomia > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"Ad img 06 copy 01","PG -  Gastronomia > Sushi",3568.627451,0.980392,1,364,,,0,,,,,,,,,,,,,,,,,102,1,102,2022-01-29,3568.627451,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,364
2022-01-31,2022-01-31,"x0 Ad img 03 copy 01","PG -  Gastronomia > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-01-31,2022-01-31,"Ad img 04 copy 01","PG -  Gastronomia > Sushi",6256.666667,0.343643,1,1877,1,1877,1,,,,0,,,,,,,,,,,,,291,1.030928,300,2022-01-29,6450.171821,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,1877
2022-01-31,2022-01-31,"x1 Ad img 05 copy 01","PG -  Gastronomia > Sushi",2948.453608,0,,,,,,,,,,,,,,,,,,,,,,97,1,97,2022-01-29,2948.453608,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,286
2022-01-31,2022-01-31,"Ad img 11 copy 1","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
