"Inicio del informe","Fin del informe","Nombre del anuncio","Nombre del conjunto de anuncios","CPM (costo por mil impresiones) (COP)","CTR único (porcentaje de clics en el enlace)","Clics únicos en el enlace","CPC (costo por clic en el enlace) (COP)","Visitas a la página de destino","Costo por visita a la página de destino (COP)","Ratio Visitas/Clicks","Pagos iniciados","Costo por pago iniciado (COP)","Costo por pago único iniciado (COP)","Ratio pagos i / Visitas","Pagos únicos iniciados","Valor de conversión de pagos iniciados",Compras,"Compras únicas","Valor de conversión de compras","Costo por compra (COP)","Costo por compra única (COP)",Resultados,"Indicador de resultado","Tasa de resultados","Costo por resultados","ROAS (retorno de la inversión en publicidad) de compras",Alcance,Frecuencia,Impresiones,"Fecha de creación","Costo por mil personas alcanzadas (COP)","Compras en el sitio web","Costo por artículo agregado al carrito (COP)","Entrega del anuncio","Entrega del conjunto de anuncios","Configuración de atribución","Presupuesto del conjunto de anuncios","Tipo de presupuesto del conjunto de anuncios","Clasificación de calidad","Clasificación del porcentaje de interacción","Clasificación del porcentaje de conversiones",Puja,"Tipo de puja","Importe gastado (COP)"
2022-02-01,2022-02-01,"u1 Ad img 09 copy 01","PG -  Recetas > Aprendizaje, +2 > Compras, +2 > Sushi",5000,0,,,,,,,,,,,,,,,,,,,,,,91,1.021978,93,2022-01-29,5109.89011,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,465
2022-02-01,2022-02-01,"Ad img 04 copy 01","PG -  Recetas > Aprendizaje, +2 > Compras, +2 > Sushi",8690.47619,1.190476,1,730,,,0,,,,,,,,,,,,,,,,,84,1,84,2022-01-29,8690.47619,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,730
2022-02-01,2022-02-01,"u1 Ad img 08 copy 01","PG -  Recetas > Aprendizaje, +2 > Compras, +2 > Sushi",5118.055556,1.408451,2,368.5,1,737,0.5,1,737,,1,,,,,,,,,,,,,142,1.014085,144,2022-01-29,5190.140845,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,737
2022-02-01,2022-02-01,"x1 Ad img 01 copy 01","PG -  Recetas > Aprendizaje, +2 > Compras, +2 > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"Ad img 03 copy 01","PG -  Recetas > Aprendizaje, +2 > Compras, +2 > Sushi",806.451613,0,,,,,,,,,,,,,,,,,,,,,,31,1,31,2022-01-29,806.451613,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,25
2022-02-01,2022-02-01,"x1 u0 Ad img 07 copy 01","PG -  Recetas > Aprendizaje, +2 > Compras, +2 > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"x0 Ad img 05 copy 01","PG -  Recetas > Aprendizaje, +2 > Compras, +2 > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"Ad img 11 copy 1","PG -  Recetas > Aprendizaje, +2 > Compras, +2 > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"u2 Ad img 01 copy 01","fusion adsets",3121.212121,0,,,,,,,,,,,,,,,,,,,,,,64,1.03125,66,2022-01-29,3218.75,,,active,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,206
2022-02-01,2022-02-01,"u2 Ad img 18 copy 1","fusion adsets",5755.725191,3.816794,5,150.8,3,251.333333,0.6,,,,0,,,,,,,,,,,,,131,1,131,2022-01-29,5755.725191,,,active,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,754
2022-02-01,2022-02-01,"x2 Ad img 17 copy 01","fusion adsets",7063.829787,0,,,,,,,,,,,,,,,,,,,,,,46,1.021739,47,2022-01-29,7217.391304,,,inactive,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,332
2022-02-01,2022-02-01,"x2 Ad img 15 copy 01","fusion adsets",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"x2 Ad img 16 copy 01","fusion adsets",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"x2 Ad img 20 copy 01","fusion adsets",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"u2 Ad img 02 copy 01","fusion adsets",6301.369863,0.689655,1,920,1,920,1,,,,0,,,,,,,,,,,,,145,1.006897,146,2022-01-29,6344.827586,,,active,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,920
2022-02-01,2022-02-01,"x2 Ad img 19 copy 01","fusion adsets",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"x2 Ad img 12 copy 01","fusion adsets",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"x2 Ad img 13 copy 01","fusion adsets",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"x2 Ad img 14 copy 01","fusion adsets",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"u2 Ad img 06 copy 01","fusion adsets",8844.827586,1.724138,1,513,1,513,1,1,513,,1,,,,,,,,,,,,,58,1,58,2022-01-29,8844.827586,,,active,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,513
2022-02-01,2022-02-01,"u2 Ad img 08 copy 01","fusion adsets",3924.418605,1.197605,2,337.5,,,0,,,,,,,,,,,,,,,,,167,1.02994,172,2022-01-29,4041.916168,,,active,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,675
2022-02-01,2022-02-01,"u2 Ad img 07 copy 01","fusion adsets",1500,0.775194,1,195,1,195,1,,,,0,,,,,,,,,,,,,129,1.007752,130,2022-01-29,1511.627907,,,active,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,195
2022-02-01,2022-02-01,"x2 Ad img 05 copy 01","fusion adsets",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"u2 Ad img 09 copy 01","fusion adsets",6176.9437,1.098901,4,576,3,768,0.75,,,,0,,,,,,,,,,,,,364,1.024725,373,2022-01-29,6329.67033,,,active,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,2304
2022-02-01,2022-02-01,"x2 Ad img 10 copy 01","fusion adsets",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"x2 Ad img 03 copy 01","fusion adsets",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"x2 Ad img 11 copy 01","fusion adsets",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"u2 Ad img 04 copy 01","fusion adsets",5120.822622,0.787402,3,664,3,664,1,,,,0,,,,,,,,,,,,,381,1.020997,389,2022-01-29,5228.346457,,,active,active,"7 días después de hacer clic o 1 día tras la visualización",12000,Diario,-,-,-,0,ABSOLUTE_OCPM,1992
2022-02-01,2022-02-01,"x1 Ad img 01 copy 01","PG -  Gastronomia > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"Ad img 19 copy 1","PG -  Gastronomia > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"Ad img 20 copy 1","PG -  Gastronomia > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"Ad img 11 copy 1","PG -  Gastronomia > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"u1 Ad img 18 copy 1","PG -  Gastronomia > Sushi",7659.574468,1.06383,1,720,,,0,,,,,,,,,,,,,,,,,94,1,94,2022-01-29,7659.574468,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,720
2022-02-01,2022-02-01,"Ad img 16 copy 1","PG -  Gastronomia > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"u1 Ad img 17 copy 1","PG -  Gastronomia > Sushi",7197.183099,1.428571,1,511,,,0,,,,,,,,,,,,,,,,,70,1.014286,71,2022-01-29,7300,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,511
2022-02-01,2022-02-01,"Ad img 02 copy 01","PG -  Gastronomia > Sushi",5412.698413,0,,,,,,,,,,,,,,,,,,,,,,63,1,63,2022-01-29,5412.698413,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,341
2022-02-01,2022-02-01,"Ad img 14 copy 1","PG -  Gastronomia > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"Ad img 10 copy 1","PG -  Gastronomia > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"Ad img 12 copy 1","PG -  Gastronomia > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"u1 Ad img 08 copy 01","PG -  Gastronomia > Sushi",3980.582524,0.985222,2,410,2,410,1,,,,0,,,,,,,,,,,,,203,1.014778,206,2022-01-29,4039.408867,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,820
2022-02-01,2022-02-01,"x1 u0 Ad img 07 copy 01","PG -  Gastronomia > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"Ad img 15 copy 1","PG -  Gastronomia > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"Ad img 09 copy 01","PG -  Gastronomia > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"Ad img 13 copy 1","PG -  Gastronomia > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"Ad img 06 copy 01","PG -  Gastronomia > Sushi",4500,0,,,,,,,,,,,,,,,,,,,,,,18,1,18,2022-01-29,4500,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,81
2022-02-01,2022-02-01,"x0 Ad img 03 copy 01","PG -  Gastronomia > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"Ad img 04 copy 01","PG -  Gastronomia > Sushi",3700,0,,,,,,,,,,,,,,,,,,,,,,70,1,70,2022-01-29,3700,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,259
2022-02-01,2022-02-01,"x1 Ad img 05 copy 01","PG -  Gastronomia > Sushi",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"Ad img 11 copy 1","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"u1 Ad img 09 copy 01","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",4563.02521,1.724138,2,271.5,1,543,0.5,,,,0,,,,,,,,,,,,,116,1.025862,119,2022-01-29,4681.034483,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,543
2022-02-01,2022-02-01,"Ad img 19 copy 1","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"Ad img 02 copy 01","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",9878.787879,3.076923,2,326,2,326,1,,,,0,,,,,,,,,,,,,65,1.015385,66,2022-01-29,10030.769231,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,652
2022-02-01,2022-02-01,"Ad img 20 copy 1","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"Ad img 16 copy 1","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"u1 Ad img 18 copy 1","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",5937.5,2.105263,2,285,,,0,,,,,,,,,,,,,,,,,95,1.010526,96,2022-01-29,6000,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,570
2022-02-01,2022-02-01,"x1 Ad img 01 copy 01","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"Ad img 10 copy 1","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"Ad img 15 copy 1","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"x1 Ad img 07 copy 01","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"Ad img 12 copy 1","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"u1 Ad img 17 copy 1","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",14723.404255,0,,,,,,3,230.666667,,,,,,,,,,,,,,,46,1.021739,47,2022-01-29,15043.478261,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,692
2022-02-01,2022-02-01,"x0 Ad img 03 copy 01","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"Ad img 05 copy 01","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",750,0,,,,,,,,,,,,,,,,,,,,,,60,1,60,2022-01-29,750,,,not_delivering,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,45
2022-02-01,2022-02-01,"x1 u0 Ad img 08 copy 01","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"Ad img 13 copy 1","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
2022-02-01,2022-02-01,"Ad img 14 copy 1","PG -  ww_es Int(Sushi Chef, Cocina japonesa > Buyer)",0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,2022-01-29,0,,,inactive,inactive,"7 días después de hacer clic o 1 día tras la visualización",8000,Diario,-,-,-,0,ABSOLUTE_OCPM,0
